Category,phylum,Name,Level,WithinNWA,SEQavailable,BIN,SPsharingBIN,SPmissingSEQ.genus,SPmissingSEQ.family,AphiaID,genus,family,order,class,kingdom,TaxonomicProblems,MorphoIDProblems,Validity
Invertebrate,Porifera,Clathria prolifera,Species,Yes,Yes,BOLD:AAF5663,NA,NA,Artemisina arcigera,167563,Clathria,Microcionidae,Poecilosclerida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Clathrina cancellata,Species,Yes,No,NA,NA,NA,NA,132273,Clathrina,Clathrinidae,Clathrinida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Clathrina coriacea,Species,Yes,No,NA,NA,NA,NA,132277,Clathrina,Clathrinidae,Clathrinida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Cliona celata,Species,Yes,Yes,"BOLD:ACH4809, BOLD:AAO8118, BOLD:ACH3517",NA,Cliona lobata,Cliona lobata,134121,Cliona,Clionaidae,Clionaida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Cliona lobata,Species,Yes,No,NA,NA,NA,NA,134131,Cliona,Clionaidae,Clionaida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Craniella polyura,Species,Yes,No,NA,NA,NA,NA,171347,Craniella,Tetillidae,Tetractinellida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Grantia canadensis,Species,Yes,No,NA,NA,NA,NA,132178,Grantia,Grantiidae,Leucosolenida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Halichondria panicea,Species,Yes,Yes,"BOLD:ABV8568, BOLD:ADX0707",NA,Halichondria sitiens,Halichondria sitiens,132627,Halichondria,Halichondriidae,Suberitida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Halichondria sitiens,Species,Yes,No,NA,NA,NA,NA,134425,Halichondria,Halichondriidae,Suberitida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Haliclona oculata,Species,Yes,Yes,BOLD:ACB4133,NA,Haliclona urceolus,"Haliclona urceolus, Cladocroce spatula",236327,Haliclona,Chalinidae,Haplosclerida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Haliclona urceolus,Species,Yes,No,NA,NA,NA,NA,370776,Haliclona,Chalinidae,Haplosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Halisarca dujardinii,Species,Yes,Yes,BOLD:ACQ1069,NA,NA,NA,132736,Halisarca,Halisarcidae,Chondrillida,Demospongiae,Animalia,NA,NA,Reliable
Invertebrate,Porifera,Hemigellius arcofer,Species,Yes,No,NA,NA,NA,NA,166752,Hemigellius,Niphatidae,Haplosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Heteropia rodgeri,Species,Yes,No,NA,NA,NA,NA,157397,Heteropia,Heteropiidae,Leucosolenida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Iophon piceum,Species,Yes,No,NA,NA,NA,NA,132972,Iophon,Acarnidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Isodictya deichmannae,Species,Yes,No,NA,NA,NA,NA,157402,Isodictya,Isodictyidae,Poecilosclerida,Demospongiae,Animalia,0,1,No sequences available
Invertebrate,Porifera,Isodictya palmata,Species,Yes,No,NA,NA,NA,NA,133247,Isodictya,Isodictyidae,Poecilosclerida,Demospongiae,Animalia,0,1,No sequences available
Invertebrate,Porifera,Lissodendoryx indistincta,Species,Yes,No,NA,NA,NA,NA,570547,Lissodendoryx,Coelosphaeridae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Mycale lingua,Species,Yes,No,NA,NA,NA,NA,133289,Mycale,Mycalidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Mycale loveni,Species,No,No,NA,NA,NA,NA,133292,Mycale,Mycalidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Myxilla incrustans,Species,Yes,Yes,BOLD:ADR1282,NA,NA,NA,133882,Myxilla,Myxillidae,Poecilosclerida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Plicatellopsis bowerbanki,Species,Yes,No,NA,NA,NA,NA,1426129,Plicatellopsis,Suberitidae,Suberitida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Polymastia affinis,Species,Yes,No,NA,NA,NA,NA,170624,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Polymastia andrica,Species,Yes,No,NA,NA,NA,NA,157415,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Polymastia boletiformis,Species,Yes,No,NA,NA,NA,NA,134194,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Polymastia grimaldii,Species,Yes,Yes,BOLD:ACV7397,NA,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis","Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134199,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Polymastia hemisphaerica,Species,Yes,Yes,BOLD:ACQ6272,Polymastia thielei,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis","Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134200,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Polymastia mamillaris,Species,Yes,Yes,BOLD:ACQ7120,NA,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis","Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134204,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Polymastia thielei,Species,Yes,Yes,BOLD:ACQ6272,Polymastia hemisphaerica,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis","Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",170657,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Polymastia uberrima,Species,Yes,Yes,BOLD:ACQ3835,NA,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis","Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134214,Polymastia,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Unreliable - gaps
Invertebrate,Porifera,Semisuberites cribrosa,Species,Yes,No,NA,NA,NA,NA,168379,Semisuberites,Esperiopsidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Sphaerotylus borealis,Species,Yes,Yes,BOLD:ACH5414,NA,NA,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134221,Sphaerotylus,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Stylocordyla borealis,Species,Yes,Yes,BOLD:AEA9008,NA,NA,NA,134240,Stylocordyla,Stylocordylidae,Suberitida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Suberites ficus,Species,Yes,Yes,BOLD:AAJ4576,NA,NA,Plicatellopsis bowerbanki,134285,Suberites,Suberitidae,Suberitida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Sycon lambei,Species,Yes,No,NA,NA,NA,NA,157418,Sycon,Sycettidae,Leucosolenida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Sycon lingua,Species,Yes,No,NA,NA,NA,NA,132255,Sycon,Sycettidae,Leucosolenida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Sycon protectum,Species,Yes,No,NA,NA,NA,NA,164605,Sycon,Sycettidae,Leucosolenida,Calcarea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Tedania suctoria,Species,Yes,No,NA,NA,NA,NA,133910,Tedania,Tedaniidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Tentorium semisuberites,Species,Yes,Yes,BOLD:ACB3923,NA,NA,"Polymastia affinis, Polymastia andrica, Polymastia boletiformis, Weberella bursa",134224,Tentorium,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Thenea muricata,Species,Yes,Yes,BOLD:ACB4291,NA,NA,NA,134106,Thenea,Theneidae,Tetractinellida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Weberella bursa,Species,Yes,No,NA,NA,NA,NA,134232,Weberella,Polymastiidae,Polymastiida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Sipuncula,Golfingia margaritacea,Species,Yes,Yes,BOLD:AAG1682,NA,NA,NA,136044,Golfingia,Golfingiidae,Golfingiida,Sipunculidea,Animalia,0,0,Reliable
Invertebrate,Bryozoa,Alcyonidium cellarioides,Species,Yes,No,NA,NA,NA,NA,111596,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Alcyonidium diaphanum,Species,Yes,No,NA,NA,NA,NA,111597,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Alcyonidium gelatinosum,Species,Yes,No,NA,NA,NA,NA,111600,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Alcyonidium hirsutum,Species,Yes,No,NA,NA,NA,NA,111601,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Alcyonidium pachydermatum,Species,Yes,No,NA,NA,NA,NA,470640,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Alcyonidium parasiticum,Species,Yes,No,NA,NA,NA,NA,111604,Alcyonidium,Alcyonidiidae,Ctenostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Parasmittina jeffreysi,Species,Yes,No,NA,NA,NA,NA,111544,Parasmittina,Smittinidae,Cheilostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
Invertebrate,Bryozoa,Parasmittina trispinosa,Species,Yes,No,NA,NA,NA,NA,111547,Parasmittina,Smittinidae,Cheilostomatida,Gymnolaemata,Animalia,NA,NA,No sequences available
